split,emotion,path,hash
train,fear,..\dataset\raw\train\fear\Training_65061192.jpg,19a1a2ae89b56b936f765eb9355fb90d
train,sad,..\dataset\raw\train\sad\Training_13524796.jpg,946ff2ea5fbbd687c829211124bf3dd0
train,angry,..\dataset\raw\train\angry\Training_30728091.jpg,e0a9364c8b700d753d484339ad57bee7
train,angry,..\dataset\raw\train\angry\Training_57460711.jpg,91ff4b669a8c8269d4b7872a3c083d03
train,happy,..\dataset\raw\train\happy\Training_86339701.jpg,8cff21051319611588eeb8287a8489e7
train,fear,..\dataset\raw\train\fear\Training_27293603.jpg,9ccb475fdc07b8d79bb65368de04cb5b
train,neutral,..\dataset\raw\train\neutral\Training_86096569.jpg,977ab5c504a4161e5ef1546fe7ae2404
train,fear,..\dataset\raw\train\fear\Training_24179757.jpg,60fe220957582ea9319ebe61fea0af11
train,happy,..\dataset\raw\train\happy\Training_57784580.jpg,a847f131eb88f3756490f8d978b36a58
train,happy,..\dataset\raw\train\happy\Training_58049059.jpg,209ba14178b2ea85d2b3be00a500a06e
train,happy,..\dataset\raw\train\happy\Training_28317084.jpg,cd7a5b1d34f2cd9c7f3ca5fbe8acf3ba
train,happy,..\dataset\raw\train\happy\Training_3285580.jpg,7c4202cc3eeaa48150b4240044faf108
train,happy,..\dataset\raw\train\happy\Training_30754138.jpg,58cdbe81dad953937e0e46f641df678d
train,neutral,..\dataset\raw\train\neutral\Training_19104334.jpg,c18db2ea05ed29d13b08262caf4ef43b
train,happy,..\dataset\raw\train\happy\Training_42792294.jpg,5baa9fd3973ffac38b6959a184a81224
train,surprise,..\dataset\raw\train\surprise\Training_66929423.jpg,67122b1ca405dbf3d4ecd73b08dd24a5
train,happy,..\dataset\raw\train\happy\Training_88887868.jpg,59c842e0bbc48c7828692ea6dee58c8d
train,angry,..\dataset\raw\train\angry\Training_81005354.jpg,1bed0873ec4a351e85785b555b558aea
train,neutral,..\dataset\raw\train\neutral\Training_23893514.jpg,784e3af83dc15e34e65d9a5692d76a3f
train,happy,..\dataset\raw\train\happy\Training_1870895.jpg,1ea85f3c607ce941396c0ca5e674930f
train,sad,..\dataset\raw\train\sad\Training_53317727.jpg,b8425d01dd75a193550cc1b719df451c
train,happy,..\dataset\raw\train\happy\Training_74791463.jpg,4590c7929bace65c5cc69227bbeb7465
train,angry,..\dataset\raw\train\angry\Training_38771608.jpg,95546eb13bf4e129d14a101d4b1460ed
train,sad,..\dataset\raw\train\sad\Training_54757164.jpg,d3240c38441f7c53ec9f09734f579a02
train,sad,..\dataset\raw\train\sad\Training_78444257.jpg,733b7c6d4e27dfb893971debdec3cff1
train,happy,..\dataset\raw\train\happy\Training_83122685.jpg,2c300ceb6e62f8a8a736a63226667c61
train,neutral,..\dataset\raw\train\neutral\Training_76458114.jpg,f48e725d601bb33fe7f2861f481f7632
train,angry,..\dataset\raw\train\angry\Training_74458318.jpg,c839fafc86167ad3a2e92529bd87c95a
train,happy,..\dataset\raw\train\happy\Training_56240959.jpg,f89576ef6d4bff08365db9a37fa920be
train,sad,..\dataset\raw\train\sad\Training_58008529.jpg,b95c24ca916e345f24540808211d0d6a
train,angry,..\dataset\raw\train\angry\Training_3695371.jpg,ab3089eec4be38bc96b35edbbd340184
train,happy,..\dataset\raw\train\happy\Training_11375170.jpg,5504556fc08ed07632e9f8a11ef58460
train,sad,..\dataset\raw\train\sad\Training_39815295.jpg,f0260bc083f35aaa893a9414959b0ee5
train,neutral,..\dataset\raw\train\neutral\Training_74082537.jpg,9e4104c95027d2df0428f11e98128e8e
train,surprise,..\dataset\raw\train\surprise\Training_75445355.jpg,d0b6fa2d19efc582f7358084d7ad54c9
train,sad,..\dataset\raw\train\sad\Training_42702894.jpg,126f9097c6ed4a5802593895a43d7acb
train,fear,..\dataset\raw\train\fear\Training_45107042.jpg,1a4633074a1c5dcda6350843316c5411
train,neutral,..\dataset\raw\train\neutral\Training_15086935.jpg,7dcf6ba67d1e9b97b025db054d739cb3
train,happy,..\dataset\raw\train\happy\Training_50095091.jpg,79712f9071abb18d9f779eebfe9e1e75
train,surprise,..\dataset\raw\train\surprise\Training_74556123.jpg,0f619e44875ad43ea8efd6c2e9a554e1
train,fear,..\dataset\raw\train\fear\Training_33644480.jpg,188fec9ffd15cfdc19a78378f07f4fb8
train,happy,..\dataset\raw\train\happy\Training_91324693.jpg,130f68b70806ef83bafa61470445368c
train,fear,..\dataset\raw\train\fear\Training_27946164.jpg,0a137954a32a1e7ae6232cd9267adc4b
train,sad,..\dataset\raw\train\sad\Training_81116022.jpg,c0d4cd2921ffb4e3ce7c613dc594bf4b
train,angry,..\dataset\raw\train\angry\Training_90926247.jpg,4216caea274f8168e181e8bed4b2b8f1
train,sad,..\dataset\raw\train\sad\Training_57812498.jpg,fe8a680ae646df80683d19a439072555
train,happy,..\dataset\raw\train\happy\Training_87238277.jpg,19680d38b79e92a1b6fe60db16c02d10
train,happy,..\dataset\raw\train\happy\Training_32710986.jpg,6fee81427e27ee90aca9630993fd506e
train,fear,..\dataset\raw\train\fear\Training_2598669.jpg,e251e2af7004cbd29e4437396f1af2bb
train,sad,..\dataset\raw\train\sad\Training_40179667.jpg,8413aad837e7baebca9e3004efc4da26
train,fear,..\dataset\raw\train\fear\Training_93919341.jpg,793ba5f40f6e338d0f422cf541e37d72
train,angry,..\dataset\raw\train\angry\Training_28884269.jpg,fce283780f0ee11bc48837e75db32f90
train,angry,..\dataset\raw\train\angry\Training_72893533.jpg,e1205e599843177402a56468b8b61b2c
train,sad,..\dataset\raw\train\sad\Training_50104811.jpg,5f76c7f7ce9e5825c703651e1cf4ddd1
train,sad,..\dataset\raw\train\sad\Training_54642356.jpg,125016fbfcdebf798df2084a5ca8e8a5
train,surprise,..\dataset\raw\train\surprise\Training_71111662.jpg,88c985b0395cb22f50d180a9202b1a54
train,sad,..\dataset\raw\train\sad\Training_29912553.jpg,7ba7d29aa1c3a2a6dd89094a62bf4c6e
train,angry,..\dataset\raw\train\angry\Training_30031628.jpg,f978895ace6d7ddc4d0174eb90782310
train,happy,..\dataset\raw\train\happy\Training_91350878.jpg,1ac4fc67f679848d936fdcf531e5639c
train,happy,..\dataset\raw\train\happy\Training_49071738.jpg,0d3225812b8af89918f44f0cad36c056
train,neutral,..\dataset\raw\train\neutral\Training_83392022.jpg,82a1e692f9245abe2a9c7a9be38b9839
train,sad,..\dataset\raw\train\sad\Training_59852194.jpg,66572fd0c404ace847725803b1158582
train,fear,..\dataset\raw\train\fear\Training_51119593.jpg,c435dba11bfabdeec0e7e363456713b2
train,happy,..\dataset\raw\train\happy\Training_19463462.jpg,a6e7ec071ca57646451af9e31c20d95e
train,neutral,..\dataset\raw\train\neutral\Training_78009790.jpg,6a04db77fea4c8151b4044c90bcac418
train,neutral,..\dataset\raw\train\neutral\Training_48829157.jpg,fb260df941c70862a8043a3d43c47400
train,neutral,..\dataset\raw\train\neutral\Training_42453164.jpg,f6130d3ea21573331ebd08cb0484f7b2
train,happy,..\dataset\raw\train\happy\Training_87773579.jpg,3ff42a8b32720069a1d2cdc0bf1f7fd4
train,sad,..\dataset\raw\train\sad\Training_97345953.jpg,06944bf1553ab7c3e81980003bcab17c
train,angry,..\dataset\raw\train\angry\Training_80110065.jpg,5aac81012af56e201204612ba7e27559
train,neutral,..\dataset\raw\train\neutral\Training_56333052.jpg,ede27b1052bac0b1c96d5db6b95dd279
train,neutral,..\dataset\raw\train\neutral\Training_38850507.jpg,9f1574c008acaef55fb90d040d5196b7
train,happy,..\dataset\raw\train\happy\Training_44859116.jpg,11c383d691dfc0e0385dc1fea71ef276
train,happy,..\dataset\raw\train\happy\Training_59376519.jpg,86a3bbe5c3b7501bda1a371af6edca62
train,sad,..\dataset\raw\train\sad\Training_68473473.jpg,9bccd74227b7e2bc1361e2784db55cc2
train,happy,..\dataset\raw\train\happy\Training_87881412.jpg,39b27b529264dae1b5664c77a61a8cc6
train,fear,..\dataset\raw\train\fear\Training_28072091.jpg,ec73bde0f185dad025f766506465888c
train,fear,..\dataset\raw\train\fear\Training_33594499.jpg,bc3916956dd55befe0de2d76d655da64
train,happy,..\dataset\raw\train\happy\Training_28353673.jpg,f1a9d742ec51e549025eada6a9dab5ab
train,fear,..\dataset\raw\train\fear\Training_21058621.jpg,ffbb712780181c308924945fc306268b
train,happy,..\dataset\raw\train\happy\Training_25185724.jpg,afb9b626d1e6df0f78ce9ee03eea1bb2
train,surprise,..\dataset\raw\train\surprise\Training_26164541.jpg,344303359e0af5401d2f660316428cfd
train,neutral,..\dataset\raw\train\neutral\Training_24114446.jpg,0f2e3cf67c07ea3fbaf376363584ae87
train,angry,..\dataset\raw\train\angry\Training_65231205.jpg,3ffe224dec66310eca19a8e9df9b9a7b
train,happy,..\dataset\raw\train\happy\Training_81270624.jpg,498a5f530ff4aa2cbeb6ace801c76070
train,happy,..\dataset\raw\train\happy\Training_98110234.jpg,8f357f2d804bbf6817de3f18ddec7b20
train,sad,..\dataset\raw\train\sad\Training_84649124.jpg,9f1ad6f44760a762223dc17e24585cd4
train,happy,..\dataset\raw\train\happy\Training_26667023.jpg,06048bc16935defd00aee02df1129d85
train,happy,..\dataset\raw\train\happy\Training_53152280.jpg,5b8d556f2ed2c8a05ed436cbed4ed8a1
train,sad,..\dataset\raw\train\sad\Training_21619339.jpg,161d3cea8572958ec4649f0f74c0300b
train,neutral,..\dataset\raw\train\neutral\Training_33327966.jpg,d9341b305ed26d2b3a065c26533951d6
train,neutral,..\dataset\raw\train\neutral\Training_33948195.jpg,2452d259df842c80fae375bad4c7d157
train,happy,..\dataset\raw\train\happy\Training_60181990.jpg,d9d54385529c0550d9210b7d71db4bd1
train,neutral,..\dataset\raw\train\neutral\Training_19019457.jpg,320c8e33197d103215bd98bbcd7a9b77
train,happy,..\dataset\raw\train\happy\Training_92192542.jpg,81709521fe0de46db302cf507555e96c
train,happy,..\dataset\raw\train\happy\Training_31640175.jpg,b6c9cc52d9e661388aaace777bd0b41d
train,fear,..\dataset\raw\train\fear\Training_38887141.jpg,380aa8afe7789b4414862d2835ffd1b9
train,angry,..\dataset\raw\train\angry\Training_10851653.jpg,53d6e494b166ddb9e01a960a5f70c253
train,sad,..\dataset\raw\train\sad\Training_72762537.jpg,7c1ffb61b6949da90e645251e6ac40da
train,neutral,..\dataset\raw\train\neutral\Training_23273095.jpg,bb0ac17c5ba328b0a45509cc5a70facd
train,happy,..\dataset\raw\train\happy\Training_58891570.jpg,7356551495460488fd64a7817005b770
train,fear,..\dataset\raw\train\fear\Training_43842190.jpg,ee923d5d5febf1eb71a90cb9cb7c54f6
train,surprise,..\dataset\raw\train\surprise\Training_2989544.jpg,b6a1588760b9437961b802bb525bb100
train,fear,..\dataset\raw\train\fear\Training_76262205.jpg,8534600bd26a9d0c35fa64e659b8e314
train,happy,..\dataset\raw\train\happy\Training_19483175.jpg,bb541d7f5754d68b8bd5fd7c705e8d0d
train,surprise,..\dataset\raw\train\surprise\Training_22128947.jpg,528225818a9e96fbc70955e0ea0946dc
train,happy,..\dataset\raw\train\happy\Training_51621722.jpg,ff572951e2814028b7278b8802ffb036
train,angry,..\dataset\raw\train\angry\Training_42815954.jpg,92d16d80150bf30f9a0a37b62c3ea6c3
train,disgust,..\dataset\raw\train\disgust\Training_43870418.jpg,9f13351140eaf5c9580bf3d6b6cbd82d
train,neutral,..\dataset\raw\train\neutral\Training_5964427.jpg,28692ed0fd2a099cda00c2cf6d1acd79
train,fear,..\dataset\raw\train\fear\Training_96061088.jpg,a2fa245eb6d8ac983dfb4016f9cf1f07
train,sad,..\dataset\raw\train\sad\Training_34438386.jpg,f81b7ded9d288e9cb8eb0866ced1aef9
train,sad,..\dataset\raw\train\sad\Training_80125846.jpg,e735f5f2337a6a6ef616a189e0c0d8ce
train,happy,..\dataset\raw\train\happy\Training_24350432.jpg,ac0b39aa7627c8fb0e426c4aa43c195d
train,fear,..\dataset\raw\train\fear\Training_4994893.jpg,e1a8dcca135631a59f1a72a4c94b5e5b
train,neutral,..\dataset\raw\train\neutral\Training_54298055.jpg,7136d6f8dc4139837a7e4b558a45aa71
train,surprise,..\dataset\raw\train\surprise\Training_27145933.jpg,1d53fe4be6c7899abd0af3c778e43f57
train,angry,..\dataset\raw\train\angry\Training_7059533.jpg,a0876d2bca2fd6a43ef2628329efef6b
train,sad,..\dataset\raw\train\sad\Training_32155683.jpg,7c18c20baf21121208aa06db6e7518d2
train,happy,..\dataset\raw\train\happy\Training_58887712.jpg,f254d38dea4c1841cc93da0062ff73c5
train,neutral,..\dataset\raw\train\neutral\Training_69476793.jpg,88c8423dc7eadc02ffd3675430399995
train,neutral,..\dataset\raw\train\neutral\Training_9153213.jpg,6401bc13a093a380655d4ff5401731be
train,fear,..\dataset\raw\train\fear\Training_20359410.jpg,0ee5bf49bc2178ebdaf36ffb11ecda54
train,angry,..\dataset\raw\train\angry\Training_36495674.jpg,12df2f9cb0173e14296cb8ff7ebfa1fc
train,sad,..\dataset\raw\train\sad\Training_9978287.jpg,3a7ffea911b8253ed715b615c153ebf4
train,sad,..\dataset\raw\train\sad\Training_32885116.jpg,8ac8963d2faa70262c66139c387042b8
train,sad,..\dataset\raw\train\sad\Training_82495488.jpg,f8e04af2acd658e48ae8f224eefdb6e2
train,happy,..\dataset\raw\train\happy\Training_2984713.jpg,03a87e8822a5aafb98336c4e6727d6ce
train,sad,..\dataset\raw\train\sad\Training_35727900.jpg,5cedf8ad6aac67fb75b4747004edd252
train,neutral,..\dataset\raw\train\neutral\Training_261590.jpg,1720d13dd8abf0873097b2071d83fd67
train,fear,..\dataset\raw\train\fear\Training_59889098.jpg,25357bbfcc04b2955e44b6c77ca6f6ea
train,neutral,..\dataset\raw\train\neutral\Training_74349794.jpg,01741bbacb9332b54b4b9af52b41d71b
train,surprise,..\dataset\raw\train\surprise\Training_5105827.jpg,d853b11b79164fd60335e0ae506a025e
train,sad,..\dataset\raw\train\sad\Training_66613149.jpg,b5a24ab35dd1755c85ebac27a7482094
train,sad,..\dataset\raw\train\sad\Training_7492201.jpg,cfd1e3f1bc49f5afcd548c4d460117c4
train,fear,..\dataset\raw\train\fear\Training_67848767.jpg,570b923c2c06470e36585c357328f0e4
train,fear,..\dataset\raw\train\fear\Training_68553300.jpg,f3c4061198c79c7cd09afa10ba671f4e
train,happy,..\dataset\raw\train\happy\Training_1195432.jpg,9cd053d7e15829c02a4b25030b15fcbb
train,happy,..\dataset\raw\train\happy\Training_93035080.jpg,39e868fd3a41d0ced97664d98bedf22b
train,happy,..\dataset\raw\train\happy\Training_89281811.jpg,81b32ac465d402b0728ea1fec7735788
train,happy,..\dataset\raw\train\happy\Training_44158921.jpg,afadc7be640a32003cdb9c64e97b7b32
train,happy,..\dataset\raw\train\happy\Training_59776362.jpg,2222a4629a48c362a95cbd5f5ad7fa74
train,sad,..\dataset\raw\train\sad\Training_84982642.jpg,f7b92caa32d32c7b886aeff09dd88e9c
train,angry,..\dataset\raw\train\angry\Training_51379605.jpg,b41fbc0ebbc72f8cac4d7957843393cf
train,neutral,..\dataset\raw\train\neutral\Training_57265787.jpg,401350263a16ed6d965bf3b238d8683b
train,happy,..\dataset\raw\train\happy\Training_77132618.jpg,e690be5c65c9fbc1abcec9a1bd84ee34
train,angry,..\dataset\raw\train\angry\Training_65103407.jpg,97a68da0620eba502f3e8270ae54a5b2
train,happy,..\dataset\raw\train\happy\Training_81965037.jpg,a3ca5772976772b93ca394ab36d5d101
train,sad,..\dataset\raw\train\sad\Training_91369145.jpg,04f66b2d064b54d22b08b279f5baaa34
train,sad,..\dataset\raw\train\sad\Training_60825999.jpg,bc0224a153ff32adc7a96adcc6830eb8
train,neutral,..\dataset\raw\train\neutral\Training_54157445.jpg,b902b1eb527fe0b6c27dbb2b125ca3b4
train,neutral,..\dataset\raw\train\neutral\Training_86128030.jpg,3a6140f2233d171623dcc164aff5bf41
train,sad,..\dataset\raw\train\sad\Training_81048535.jpg,4b2d919dbe2697df23eb8703b11e1669
train,sad,..\dataset\raw\train\sad\Training_23281174.jpg,25ca6509f28369f8ff9dbc8eee8e1fe9
train,neutral,..\dataset\raw\train\neutral\Training_22680536.jpg,1bf03b431a2b919d5b8d049c6352a17b
train,fear,..\dataset\raw\train\fear\Training_93510996.jpg,6b107f93060bfb608f4fb685a49d6145
train,neutral,..\dataset\raw\train\neutral\Training_79244404.jpg,ee1c0f56b915bfe2ce8c0a59ce59ed5a
train,happy,..\dataset\raw\train\happy\Training_23261616.jpg,e428577a56bababc405aaeb4b0e2f0a0
train,happy,..\dataset\raw\train\happy\Training_36722955.jpg,5f9c8107fc5def6b3351960501a4420b
train,sad,..\dataset\raw\train\sad\Training_75350741.jpg,32eeac8413e76476138d84288ebc88a6
train,happy,..\dataset\raw\train\happy\Training_35369640.jpg,7297da6107853662e7c57de42714edc0
train,sad,..\dataset\raw\train\sad\Training_73491794.jpg,5f3a0fdcf2df9f8bff39273723997b1e
train,neutral,..\dataset\raw\train\neutral\Training_72840422.jpg,b8332559caa871cd4351183779541ee6
train,fear,..\dataset\raw\train\fear\Training_64070728.jpg,80464c948c5bfcbd977119803d0e74d2
train,neutral,..\dataset\raw\train\neutral\Training_13489692.jpg,14645dc0e9b352d75bc20a058dc9e960
train,surprise,..\dataset\raw\train\surprise\Training_74526545.jpg,70e2f7908122b7ef3f8f4dc4e4747041
train,sad,..\dataset\raw\train\sad\Training_38177207.jpg,75178c726adaac197550b0e5f309b375
train,surprise,..\dataset\raw\train\surprise\Training_77226213.jpg,886ca7703b936c4f2c54a6437817475c
train,happy,..\dataset\raw\train\happy\Training_51103097.jpg,6b660786aede9a4c0f16c7a7a28bdfd7
train,angry,..\dataset\raw\train\angry\Training_34196712.jpg,400cd0686168d66d6873e6bd2a400a84
train,fear,..\dataset\raw\train\fear\Training_99811431.jpg,108f9758e55bad8161f54c99796ef445
train,happy,..\dataset\raw\train\happy\Training_9961393.jpg,577973e209d1000de2fce253a337f0c9
train,sad,..\dataset\raw\train\sad\Training_21413137.jpg,6036b284cb996e16206fc7862587e059
train,angry,..\dataset\raw\train\angry\Training_19778378.jpg,a4e48ab2dc5895a2d8cd63a83e79eb64
train,happy,..\dataset\raw\train\happy\Training_7650843.jpg,c75865ca2338d1466b90e948904d1e32
train,fear,..\dataset\raw\train\fear\Training_6536569.jpg,0ad69862916d2aec957ab27fd6670017
train,angry,..\dataset\raw\train\angry\Training_76819380.jpg,b46fbe5ab9ac057c2f817f64c7f4d12d
train,sad,..\dataset\raw\train\sad\Training_28139130.jpg,09965c05bf619aad3d485831cec3c1fb
train,disgust,..\dataset\raw\train\disgust\Training_74423618.jpg,9b69c8ddecc321fd2e4fcb65ad0dd62a
train,happy,..\dataset\raw\train\happy\Training_39454711.jpg,b2950e6ec2eb2b416a3391890a973720
train,fear,..\dataset\raw\train\fear\Training_43120610.jpg,3f705b6c99ccf0d5090bc5ea81f74629
train,happy,..\dataset\raw\train\happy\Training_68402814.jpg,4a1ff620c9bd834308971513a67c5335
train,angry,..\dataset\raw\train\angry\Training_29393434.jpg,8fb56b6fb4e12acca07a5ef54e139b20
train,happy,..\dataset\raw\train\happy\Training_48288463.jpg,b0c539156d1b204420ee91979b50d874
train,neutral,..\dataset\raw\train\neutral\Training_37737361.jpg,d1c7aa7f9c117b0b8c0822f4b1c56644
train,neutral,..\dataset\raw\train\neutral\Training_45318052.jpg,66507f10d2897ba40e0663bc31ebf62e
train,surprise,..\dataset\raw\train\surprise\Training_28948272.jpg,0ea200515b7864d8d5887761dee4826f
train,happy,..\dataset\raw\train\happy\Training_63009467.jpg,aa9ef708dd9477f3447c1fc912c116f2
train,surprise,..\dataset\raw\train\surprise\Training_56716471.jpg,34e0b5a2e9eca0092891d5d646f43bd2
train,happy,..\dataset\raw\train\happy\Training_71249162.jpg,06b1a35c22d39f8c039a9a48d9eaada5
train,fear,..\dataset\raw\train\fear\Training_22249127.jpg,e96ca537c119b3f09f1e5ec4c6f2745a
train,fear,..\dataset\raw\train\fear\Training_53176243.jpg,3ac519990e51705d6ad9d51bd6afd381
train,angry,..\dataset\raw\train\angry\Training_14248179.jpg,21e19d7798ba4db0e3524b2a3bed91c4
train,sad,..\dataset\raw\train\sad\Training_82906519.jpg,b520948b2f38ec1cdb6634f4cfbf8953
train,happy,..\dataset\raw\train\happy\Training_32882271.jpg,18993fdd37e4c0db6d51311950e5a452
train,fear,..\dataset\raw\train\fear\Training_18939452.jpg,c7723d4339efd0230dce5c703b857ee6
train,happy,..\dataset\raw\train\happy\Training_14748547.jpg,85920378b9b65d70c4abe59c96ca40d4
train,surprise,..\dataset\raw\train\surprise\Training_11256428.jpg,3045b9390bffc2d5019940dfdfb7695d
train,fear,..\dataset\raw\train\fear\Training_18811387.jpg,57603d855995ac4b027204b35b3c9d55
train,sad,..\dataset\raw\train\sad\Training_24149576.jpg,0aaa3fd2106d486fd9488c3903ded904
train,fear,..\dataset\raw\train\fear\Training_11162020.jpg,a7b0948758c9d9be415f8b04a286ae9c
train,angry,..\dataset\raw\train\angry\Training_44100114.jpg,6accee5345a46751d32b0906500a4f0b
train,happy,..\dataset\raw\train\happy\Training_42693469.jpg,57eb2e30cc715a5a8024fecb4ba88a28
train,fear,..\dataset\raw\train\fear\Training_49095126.jpg,b68a14f2056c9ce46746bbe74ce97e26
train,neutral,..\dataset\raw\train\neutral\Training_55683652.jpg,87474519a7548f154115de2a61e3913d
train,sad,..\dataset\raw\train\sad\Training_77538613.jpg,282948b21ff500a97db28f7eef205ebf
train,sad,..\dataset\raw\train\sad\Training_13913693.jpg,632228203151d0b44e9afa783ba5ee4a
train,neutral,..\dataset\raw\train\neutral\Training_52442111.jpg,cac0d09615fceb38fc72193b1bac474d
train,sad,..\dataset\raw\train\sad\Training_53357485.jpg,9e5f27b38395c3db2237c3459005c1fc
train,sad,..\dataset\raw\train\sad\Training_50465612.jpg,f62ad324be4428e186b4c830bedbd07b
train,neutral,..\dataset\raw\train\neutral\Training_79744331.jpg,c47e10e9e9b28efeca4742cd8ffd0b73
train,happy,..\dataset\raw\train\happy\Training_65210912.jpg,ff28f6e2f870be6c03f7b3431b631b09
train,happy,..\dataset\raw\train\happy\Training_80017970.jpg,8a4cae1cd6f3a7c000ea26618deb94aa
train,surprise,..\dataset\raw\train\surprise\Training_15185514.jpg,7a5f39ab4ee032422f3d291060862755
train,sad,..\dataset\raw\train\sad\Training_97786671.jpg,9b7f3f72e7ddbdddbcf73b0abc23a449
train,fear,..\dataset\raw\train\fear\Training_6940365.jpg,bf99a6dfc343e48e4a445c223b02b9a1
train,neutral,..\dataset\raw\train\neutral\Training_93956231.jpg,09b027b6956a4d83dea11f0d40e0bf69
train,sad,..\dataset\raw\train\sad\Training_81889136.jpg,47bcec7ad1ef8f674123488db5cd4351
train,fear,..\dataset\raw\train\fear\Training_88749455.jpg,ecf28c4097e2103be26376ed487023fc
train,disgust,..\dataset\raw\train\disgust\Training_65738066.jpg,8da56acdf67fbb519ccb4a82f7187253
train,neutral,..\dataset\raw\train\neutral\Training_75394211.jpg,47aa39e8ab1b4b7542d3b97668e0bb84
train,sad,..\dataset\raw\train\sad\Training_7215018.jpg,ee9f7a5f75eb60fb39804211672d2261
train,surprise,..\dataset\raw\train\surprise\Training_65623333.jpg,f36e31b081cb0eeed8432cac79bb6b91
train,happy,..\dataset\raw\train\happy\Training_8819937.jpg,d89be5044384d43e7f5e8e280b6abd73
train,surprise,..\dataset\raw\train\surprise\Training_387312.jpg,54ad7e34106e98158579e3ff6ec388bb
train,neutral,..\dataset\raw\train\neutral\Training_6488060.jpg,2de400447356acd681dd3d5e75591627
train,sad,..\dataset\raw\train\sad\Training_66782106.jpg,9dffaf60e6e8d4e3f0bd2252fb847257
train,neutral,..\dataset\raw\train\neutral\Training_15466632.jpg,0924eb7ebb8de85aafee2c6810f50932
train,neutral,..\dataset\raw\train\neutral\Training_48266833.jpg,4133f0d8e45f43532d7ce5884f0586ab
train,happy,..\dataset\raw\train\happy\Training_25041891.jpg,ac52e816e46631f2c13a31875cf6fc37
train,fear,..\dataset\raw\train\fear\Training_14890528.jpg,e7fcaff7611ad796005f6849653480a8
train,happy,..\dataset\raw\train\happy\Training_88964675.jpg,3242ccf9dc364c2a15fd8e2350fe29f7
train,angry,..\dataset\raw\train\angry\Training_16830053.jpg,5a5f6c49df0cbecc6dabb9f47d07b540
train,sad,..\dataset\raw\train\sad\Training_85493918.jpg,35d805d163734a095dbb151f5f50574f
train,neutral,..\dataset\raw\train\neutral\Training_94887686.jpg,47b132ea52c6aa904849911edbb131fd
train,angry,..\dataset\raw\train\angry\Training_78260987.jpg,818f294ff7e8153b0470b44c7415bca3
train,happy,..\dataset\raw\train\happy\Training_73743184.jpg,f81fc88c4dc6d33463828cbd47f53ee1
train,neutral,..\dataset\raw\train\neutral\Training_15086373.jpg,98f4dba1801e4b9ca0b94cd3df125bb8
train,neutral,..\dataset\raw\train\neutral\Training_69317561.jpg,a3dd3fa75709ad5b35e62b3f42e5ee56
train,happy,..\dataset\raw\train\happy\Training_43970906.jpg,ef46a2f82a8403dd74bf43c8b3081403
train,neutral,..\dataset\raw\train\neutral\Training_99569677.jpg,3217026ee1a709ef62e78462fbbf6ff6
train,happy,..\dataset\raw\train\happy\Training_67563159.jpg,23af163f1fe1a821e48a227a39c4e8bc
train,happy,..\dataset\raw\train\happy\Training_11563477.jpg,5e27de9f5c386e5ea2c77c1c68b79ee7
train,sad,..\dataset\raw\train\sad\Training_61054707.jpg,f59a20c0a9641365a817f3be17fb277b
train,happy,..\dataset\raw\train\happy\Training_37810192.jpg,bbc9446be3c8395468d2b58f77ef7c2b
train,happy,..\dataset\raw\train\happy\Training_50071249.jpg,39d28f0d065ffce552efb0fb995f1d46
train,neutral,..\dataset\raw\train\neutral\Training_74362703.jpg,4c2d3080595f4395eda260283728aeac
train,sad,..\dataset\raw\train\sad\Training_21581316.jpg,4efd8359caae448720130b756d5bdc6a
train,surprise,..\dataset\raw\train\surprise\Training_70709344.jpg,159f08442515feae23685a2e4c7b1520
train,neutral,..\dataset\raw\train\neutral\Training_25061556.jpg,c29795696949210c5ab130d0c8f9020d
train,neutral,..\dataset\raw\train\neutral\Training_42092439.jpg,79bab4cd201ba77266832aea24bbb953
train,happy,..\dataset\raw\train\happy\Training_63504886.jpg,c6e195f18cc64b05af476c86991562f0
train,fear,..\dataset\raw\train\fear\Training_9991342.jpg,755b7e7480b95e20cd24687ee0b422b2
train,surprise,..\dataset\raw\train\surprise\Training_694448.jpg,289308bbf46e9e024535d52f3661642d
train,happy,..\dataset\raw\train\happy\Training_95927520.jpg,eb3a78529f8e5826e7678cc75c58cc43
train,angry,..\dataset\raw\train\angry\Training_72989732.jpg,e524c57ccbe8162795eb52ece6613388
train,neutral,..\dataset\raw\train\neutral\Training_83830514.jpg,a49f9ba7bb736a97e5e7d4ef5f3f173e
train,happy,..\dataset\raw\train\happy\Training_7278108.jpg,892b50b13ee4fa3336b17c29f3b7ba30
train,neutral,..\dataset\raw\train\neutral\Training_36057012.jpg,7c58f0dbd0a753850bba6b5d21b6e37c
train,happy,..\dataset\raw\train\happy\Training_53167189.jpg,d002b6f4094cfe00f0d3a84e92b1bd5b
train,happy,..\dataset\raw\train\happy\Training_11504047.jpg,97105ffbde9609d2b645734ca047d9ca
train,happy,..\dataset\raw\train\happy\Training_23673268.jpg,80cb5a0c48d6117d189dfff6319f3c70
train,angry,..\dataset\raw\train\angry\Training_37590565.jpg,788369f70f49905442e93c242ccf0db4
train,angry,..\dataset\raw\train\angry\Training_18894040.jpg,56d8b92f569b3568a167477308a39929
train,sad,..\dataset\raw\train\sad\Training_4721000.jpg,1af31dd9b513e86a7cdc5661c779a90a
